INT_NO,INT_CREATE_DATE,INT_SPLIT1,INT_SPLIT2,INT_SPLIT3,INT_SPLIT4,INT_SPLIT5,INT_SPLIT6,INT_SPLIT7,INT_SPLIT8,INT_OFFSET,INT_CYCLE
639,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
639,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
639,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
639,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
639,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
639,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
639,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
639,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
639,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
639,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
639,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
639,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
639,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
639,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
639,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
639,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
639,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
639,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
640,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
640,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
640,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
640,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
640,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
640,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
640,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
640,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
640,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
640,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
640,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
640,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
640,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
640,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
640,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
640,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
640,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
640,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
640,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
640,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
641,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
641,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
641,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
641,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
641,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
641,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
641,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
641,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
641,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
641,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
641,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
641,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
641,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
641,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
641,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
641,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
641,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
641,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
641,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
641,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
643,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
643,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
643,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
643,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
643,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
643,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
643,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
643,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
643,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
643,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
643,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
643,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
644,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
644,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
644,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
644,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
644,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
644,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
644,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
644,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
644,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
644,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
644,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
644,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
644,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
644,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
644,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
644,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
644,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
644,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
645,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
645,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
645,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
645,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
645,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
645,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
645,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
645,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
645,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
645,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
645,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
645,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
645,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
645,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
645,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
645,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
646,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
646,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
646,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
646,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
646,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
646,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
646,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
646,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
646,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
646,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
646,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
646,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
646,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
646,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
646,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
646,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
646,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
646,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
646,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
646,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
647,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
647,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
647,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
647,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
647,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
647,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
647,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
647,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
647,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
647,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
647,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
647,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
647,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
647,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
647,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
647,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
647,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
647,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
648,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
648,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
648,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
648,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
648,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
648,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
648,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
648,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
648,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
648,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
648,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
648,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
648,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
648,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
648,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
648,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
648,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
648,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
649,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
649,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
649,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
649,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
649,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
649,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
649,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
649,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
649,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
649,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
649,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
649,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
649,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
649,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
649,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
649,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
650,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
650,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
650,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
650,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
650,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
650,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
650,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
650,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
650,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
650,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
650,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
650,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
651,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
651,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
651,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
651,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
651,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
651,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
651,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
651,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
651,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
651,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
651,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
651,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
651,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
651,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
651,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
651,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
652,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
652,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
652,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
652,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
652,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
652,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
652,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
652,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
652,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
652,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
652,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
652,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
652,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
652,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
652,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
652,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
652,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
652,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
652,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
652,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
653,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
653,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
653,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
653,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
653,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
653,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
653,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
653,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
653,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
653,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
653,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
653,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
653,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
653,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
653,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
653,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
653,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
653,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
654,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
654,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
654,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
654,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
654,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
654,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
654,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
654,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
654,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
654,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
654,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
654,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
654,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
654,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
654,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
654,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
654,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
654,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
654,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
654,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
656,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
656,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
656,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
656,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
656,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
656,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
656,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
656,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
656,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
656,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
656,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
656,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
656,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
656,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
656,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
656,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
656,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
656,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
656,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
656,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
657,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
657,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
657,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
657,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
657,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
657,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
657,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
657,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
657,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
657,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
658,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
658,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
658,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
658,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
658,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
658,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
658,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
658,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
658,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
658,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
658,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
658,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
658,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
658,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
658,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
658,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
658,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
658,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
658,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
658,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
659,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
659,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
659,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
659,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
659,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
659,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
659,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
659,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
659,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
659,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
660,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
660,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
660,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
660,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
660,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
660,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
660,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
660,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
660,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
660,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
660,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
660,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
660,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
660,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
660,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
660,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
660,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
660,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
660,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
660,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
661,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
661,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
661,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
661,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
661,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
661,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
661,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
661,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
661,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
661,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
661,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
661,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
661,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
661,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
661,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
661,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
661,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
661,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
662,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
662,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
662,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
662,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
662,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
662,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
662,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
662,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
662,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
662,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
662,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
662,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
662,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
662,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
662,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
662,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
662,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
662,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
662,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
662,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
663,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
663,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
663,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
663,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
663,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
663,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
663,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
663,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
663,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
663,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
663,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
663,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
663,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
663,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
663,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
663,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
663,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
663,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
663,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
663,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
664,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
664,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
664,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
664,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
664,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
664,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
664,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
664,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
664,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
664,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
665,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
665,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
665,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
665,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
665,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
665,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
665,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
665,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
665,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
665,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
