INT_NO,INT_PHASE_NO,INT_PLAN_CLSS,INT_RING,INT_FLOW_NO,INT_MIN_SPLIT,INT_MAX_SPLIT,INT_YELLOW,INT_MAIN_PHASE,INT_LANE,INT_PHASE_LAT1,INT_PHASE_LNG1,INT_PHASE_LAT2,INT_PHASE_LNG2,INT_PHASE_LAT3,INT_PHASE_LNG3
546,1,0,1,4,0,0,0,0,0,37.42209,127.18207,37.42178,127.18222,37.42167,127.18226
546,1,0,0,8,0,0,0,0,0,37.42153,127.18257,37.42184,127.18245,37.42195,127.1824
546,2,0,0,1,0,0,0,0,0,37.42184,127.18276,37.42172,127.18238,37.42161,127.18242
553,1,0,0,6,0,0,0,0,0,37.41888,127.12755,37.41888,127.12714,37.41889,127.127
553,1,0,1,2,0,0,0,0,0,37.41869,127.12674,37.41869,127.12714,37.41869,127.12729
553,2,0,0,6,0,0,0,0,0,37.41888,127.12755,37.41888,127.12714,37.41889,127.127
553,2,0,1,1,0,0,0,0,0,37.41869,127.12755,37.41869,127.12714,37.41857,127.12714
553,3,0,1,3,0,0,0,0,0,37.41846,127.12702,37.41879,127.12702,37.41879,127.12687
553,3,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
554,1,0,1,4,0,0,0,0,0,37.41912,127.12556,37.41879,127.12556,37.41868,127.12556
554,1,0,0,8,0,0,0,0,0,37.41847,127.12581,37.41879,127.12581,37.41891,127.12581
554,2,0,1,3,0,0,0,0,0,37.41847,127.12556,37.41879,127.12556,37.41879,127.12542
554,2,0,0,7,0,0,0,0,0,37.41912,127.1258,37.4188,127.12581,37.41879,127.12596
554,3,0,1,2,0,0,0,0,0,37.41869,127.12528,37.41869,127.12569,37.41869,127.12583
554,3,0,0,5,0,0,0,0,0,37.41889,127.12528,37.41889,127.12569,37.41901,127.12568
554,4,0,1,1,0,0,0,0,0,37.41869,127.12609,37.41869,127.12569,37.41858,127.12569
554,4,0,0,6,0,0,0,0,0,37.41889,127.12609,37.41889,127.12569,37.41889,127.12554
555,1,0,1,4,0,0,0,0,0,37.41792,127.12444,37.41759,127.12444,37.41747,127.12444
555,1,0,0,8,0,0,0,0,0,37.41727,127.12469,37.41759,127.12469,37.41771,127.12469
555,2,0,0,7,0,0,0,0,0,37.41792,127.12469,37.41759,127.12469,37.41759,127.12483
555,2,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
555,3,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
555,3,0,1,1,0,0,0,0,0,37.4175,127.12497,37.41749,127.12456,37.41737,127.12456
556,1,0,0,5,0,0,0,0,0,37.41888,127.13022,37.41888,127.13063,37.419,127.13063
556,1,0,1,2,0,0,0,0,0,37.41868,127.13022,37.41868,127.13063,37.41868,127.13078
556,2,0,0,6,0,0,0,0,0,37.41888,127.13104,37.41888,127.13063,37.41888,127.13048
556,2,0,1,2,0,0,0,0,0,37.41868,127.13022,37.41868,127.13063,37.41868,127.13078
556,3,0,1,3,0,0,0,0,0,37.41846,127.1305,37.41878,127.13051,37.41878,127.13036
556,3,0,0,8,0,0,0,0,0,37.41846,127.13075,37.41878,127.13075,37.4189,127.13076
556,4,0,0,7,0,0,0,0,0,37.41911,127.13076,37.41878,127.13075,37.41878,127.1309
556,4,0,1,4,0,0,0,0,0,37.41911,127.13051,37.41878,127.13051,37.41867,127.1305
557,1,0,0,6,0,0,0,0,0,37.41887,127.13281,37.41887,127.13241,37.41887,127.13226
557,1,0,1,2,0,0,0,0,0,37.41868,127.132,37.41867,127.13241,37.41867,127.13255
557,2,0,0,7,0,0,0,0,0,37.41909,127.13254,37.41877,127.13253,37.41877,127.13268
557,3,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
558,1,0,0,6,0,0,0,0,0,37.41884,127.13435,37.41887,127.13395,37.41887,127.1338
558,1,0,1,2,0,0,0,0,0,37.41867,127.13353,37.41867,127.13394,37.41866,127.13408
558,2,0,1,3,0,0,0,0,0,37.41845,127.13381,37.41877,127.13381,37.41877,127.13367
558,3,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
559,1,0,0,6,0,0,0,0,0,37.4186,127.13589,37.41875,127.13553,37.41876,127.13538
559,1,0,1,2,0,0,0,0,0,37.41859,127.13505,37.41856,127.13546,37.41851,127.13559
559,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
559,2,0,1,3,0,0,0,0,0,37.41841,127.13518,37.4187,127.13536,37.41872,127.13521
559,3,0,0,7,0,0,0,0,0,37.41894,127.13571,37.41863,127.13559,37.41858,127.13572
559,3,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
560,1,0,0,6,0,0,0,0,0,37.41785,127.13777,37.41798,127.1374,37.41804,127.13727
560,1,0,1,2,0,0,0,0,0,37.41795,127.13693,37.41781,127.13729,37.41776,127.13742
560,2,0,1,4,0,0,0,0,0,37.41823,127.13731,37.41792,127.13723,37.41782,127.13715
560,2,0,0,7,0,0,0,0,0,37.41819,127.13756,37.41787,127.13747,37.41782,127.1376
560,3,0,1,3,0,0,0,0,0,37.41767,127.13703,37.41795,127.13724,37.418,127.13711
560,3,0,0,8,0,0,0,0,0,37.41757,127.13724,37.41784,127.13745,37.41796,127.13749
562,1,0,0,6,0,0,0,0,0,37.45665,127.16704,37.45683,127.1667,37.4569,127.16658
562,1,0,1,2,0,0,0,0,0,37.45685,127.16623,37.45667,127.16656,37.4566,127.16668
562,2,0,0,5,0,0,0,0,0,37.45702,127.16637,37.45683,127.16671,37.45693,127.16678
562,2,0,1,2,0,0,0,0,0,37.45685,127.16623,37.45667,127.16656,37.4566,127.16668
562,3,0,0,7,0,0,0,0,0,37.45697,127.16695,37.4567,127.16674,37.45663,127.16686
562,3,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
563,1,0,0,6,0,0,0,0,0,37.45603,127.16815,37.45621,127.16782,37.45628,127.1677
563,1,0,1,1,0,0,0,0,0,37.45587,127.16801,37.45605,127.16767,37.45596,127.16758
563,2,0,0,5,0,0,0,0,0,37.4564,127.16748,37.45621,127.16782,37.45631,127.1679
563,2,0,1,2,0,0,0,0,0,37.45624,127.16734,37.45605,127.16767,37.45598,127.1678
563,3,0,0,7,0,0,0,0,0,37.45634,127.16808,37.45607,127.16785,37.45601,127.16797
563,3,0,1,4,0,0,0,0,0,37.45645,127.16788,37.45619,127.16764,37.4561,127.16755
563,4,0,1,3,0,0,0,0,0,37.45595,127.16739,37.4562,127.16765,37.45626,127.16753
563,4,0,0,8,0,0,0,0,0,37.45582,127.16758,37.45607,127.16784,37.45616,127.16793
565,1,0,0,6,0,0,0,0,0,37.4547,127.163,37.45486,127.16264,37.45492,127.16252
565,1,0,1,2,0,0,0,0,0,37.45487,127.16218,37.45469,127.16251,37.45463,127.16264
565,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
566,1,0,1,4,0,0,0,0,0,37.43106,127.12589,37.43074,127.12594,37.43062,127.12595
566,1,0,0,8,0,0,0,0,0,37.43043,127.12621,37.43076,127.12619,37.43087,127.12617
566,2,0,1,2,0,0,0,0,0,37.43064,127.12567,37.43065,127.12607,37.43066,127.12622
566,2,0,0,5,0,0,0,0,0,37.43084,127.12566,37.43085,127.12606,37.43097,127.12604
566,3,0,1,1,0,0,0,0,0,37.43067,127.12648,37.43065,127.12607,37.43054,127.12608
566,3,0,0,6,0,0,0,0,0,37.43087,127.12647,37.43085,127.12606,37.43085,127.12592
567,1,0,0,6,0,0,0,0,0,37.43337,127.13136,37.4333,127.13096,37.43327,127.13082
567,1,0,1,2,0,0,0,0,0,37.43303,127.13063,37.4331,127.13102,37.43313,127.13117
567,2,0,0,17,0,0,0,0,0,37.43303,127.13063,37.4331,127.13102,37.43322,127.13099
568,1,0,1,1,0,0,0,0,0,37.42982,127.12836,37.42986,127.12796,37.42974,127.12798
568,1,0,0,6,0,0,0,0,0,37.43001,127.1284,37.43005,127.12799,37.43003,127.12785
568,2,0,1,2,0,0,0,0,0,37.4298,127.1276,37.42986,127.128,37.42984,127.12814
568,2,0,0,6,0,0,0,0,0,37.43001,127.1284,37.43005,127.12799,37.43003,127.12785
568,3,0,0,3,0,0,0,0,0,37.42962,127.12789,37.42995,127.12785,37.42993,127.12771
568,4,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
569,1,0,0,6,0,0,0,0,0,37.42999,127.12747,37.42993,127.12707,37.42991,127.12693
569,1,0,1,2,0,0,0,0,0,37.42968,127.12672,37.42974,127.12712,37.42976,127.12726
569,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
570,1,0,0,6,0,0,0,0,0,37.42985,127.1265,37.42979,127.1261,37.42978,127.12596
570,1,0,1,1,0,0,0,0,0,37.42965,127.12655,37.42959,127.12615,37.42947,127.12616
570,2,0,0,5,0,0,0,0,0,37.42976,127.12571,37.42979,127.12612,37.4299,127.12611
570,2,0,1,2,0,0,0,0,0,37.42956,127.12573,37.42959,127.12614,37.42961,127.12628
570,3,0,1,4,0,0,0,0,0,37.43001,127.12598,37.42968,127.126,37.42957,127.12601
570,3,0,0,8,0,0,0,0,0,37.42937,127.12628,37.42969,127.12625,37.42981,127.12624
570,4,0,0,7,0,0,0,0,0,37.43002,127.12623,37.42969,127.12625,37.42971,127.12639
570,4,0,1,3,0,0,0,0,0,37.42936,127.12603,37.42968,127.126,37.42967,127.12586
572,1,0,0,8,0,0,0,0,0,37.41639,127.15535,37.41672,127.15538,37.41683,127.15539
572,1,0,1,4,0,0,0,0,0,37.41705,127.15516,37.41673,127.15513,37.41661,127.15512
572,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
573,1,0,0,8,0,0,0,0,0,37.43425,127.15911,37.43448,127.15883,37.43459,127.15876
573,1,0,1,4,0,0,0,0,0,37.43466,127.15845,37.43437,127.15863,37.43428,127.15873
573,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
575,1,0,1,2,0,0,0,0,0,37.44267,127.1668,37.4428,127.16717,37.44275,127.1673
575,1,0,0,6,0,0,0,0,0,37.44284,127.16754,37.44298,127.16717,37.44293,127.16704
575,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
576,1,0,0,8,0,0,0,0,0,37.44985,127.16636,37.45016,127.16625,37.45028,127.16621
576,1,0,1,4,0,0,0,0,0,37.45042,127.1659,37.45011,127.16601,37.45,127.16605
576,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
577,1,0,0,6,0,0,0,0,0,37.44287,127.18155,37.44288,127.18114,37.44289,127.181
577,1,0,1,2,0,0,0,0,0,37.4427,127.18073,37.44268,127.18113,37.44268,127.18128
577,2,0,0,3,0,0,0,0,0,37.44246,127.18101,37.44278,127.18102,37.44279,127.18087
578,1,0,0,6,0,0,0,0,0,37.41462,127.15431,37.41464,127.1539,37.41463,127.15376
578,1,0,1,2,0,0,0,0,0,37.41442,127.1535,37.41444,127.15391,37.41444,127.15405
578,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
579,1,0,0,8,0,0,0,0,0,37.41162,127.1628,37.41188,127.16304,37.41198,127.16312
579,1,0,1,4,0,0,0,0,0,37.41227,127.16305,37.41199,127.16283,37.4119,127.16275
579,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
579,2,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
580,1,0,0,6,0,0,0,0,0,37.44787,127.17228,37.44779,127.17189,37.44776,127.17175
580,1,0,1,2,0,0,0,0,0,37.44751,127.17156,37.4476,127.17195,37.44763,127.1721
580,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
581,1,0,1,1,0,0,0,0,0,37.43418,127.17702,37.43426,127.17663,37.43415,127.17664
581,1,0,0,6,0,0,0,0,0,37.43438,127.17709,37.43446,127.17669,37.43447,127.17654
581,2,0,0,5,0,0,0,0,0,37.4345,127.17627,37.43446,127.17667,37.43458,127.17667
581,2,0,1,2,0,0,0,0,0,37.4343,127.17624,37.43426,127.17665,37.43423,127.17679
581,3,0,0,8,0,0,0,0,0,37.43404,127.1768,37.43436,127.17678,37.43448,127.17678
581,3,0,1,3,0,0,0,0,0,37.43403,127.17656,37.43436,127.17654,37.43437,127.17639
581,4,0,0,7,0,0,0,0,0,37.43469,127.17677,37.43436,127.17678,37.43433,127.17693
581,4,0,1,4,0,0,0,0,0,37.43468,127.17652,37.43436,127.17654,37.43424,127.17654
582,1,0,1,4,0,0,0,0,0,37.43365,127.17883,37.43333,127.17885,37.43321,127.17886
582,1,0,0,8,0,0,0,0,0,37.43302,127.17912,37.43334,127.1791,37.43346,127.17909
582,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
583,1,0,1,4,0,0,0,0,0,37.42825,127.17945,37.42793,127.17938,37.42781,127.17941
583,1,0,0,7,0,0,0,0,0,37.42821,127.17969,37.42789,127.17963,37.42789,127.17978
583,2,0,0,8,0,0,0,0,0,37.4276,127.17969,37.42793,127.17963,37.42804,127.17965
583,2,0,1,4,0,0,0,0,0,37.42825,127.17945,37.42793,127.17938,37.42781,127.17941
583,3,0,1,1,0,0,0,0,0,37.42781,127.17991,37.42781,127.1795,37.4277,127.17953
585,1,0,0,6,0,0,0,0,0,37.42923,127.09461,37.42903,127.09429,37.42893,127.0942
585,1,0,1,2,0,0,0,0,0,37.42863,127.09422,37.42889,127.09446,37.42896,127.09458
585,2,0,0,5,0,0,0,0,0,37.42875,127.09402,37.42901,127.09426,37.42911,127.09419
585,2,0,1,1,0,0,0,0,0,37.42907,127.09476,37.42887,127.09444,37.4288,127.09456
585,3,0,0,7,0,0,0,0,0,37.42928,127.09426,37.429,127.09447,37.42907,127.09459
585,3,0,1,4,0,0,0,0,0,37.42917,127.09404,37.4289,127.09426,37.42883,127.09438
585,4,0,0,8,0,0,0,0,0,37.42884,127.09477,37.42903,127.09444,37.42913,127.09436
585,4,0,1,3,0,0,0,0,0,37.42868,127.09462,37.42887,127.09429,37.42878,127.0942
586,1,0,1,2,0,0,0,0,0,37.42973,127.09594,37.42991,127.09628,37.42994,127.09642
586,1,0,0,6,0,0,0,0,0,37.43016,127.09658,37.43009,127.09618,37.43002,127.09606
586,2,0,1,1,0,0,0,0,0,37.42997,127.09664,37.42989,127.09624,37.42979,127.0963
586,2,0,0,5,0,0,0,0,0,37.4299,127.0958,37.43007,127.09614,37.43019,127.0961
586,3,0,0,8,0,0,0,0,0,37.42973,127.09649,37.43003,127.09633,37.43014,127.09628
586,3,0,1,3,0,0,0,0,0,37.42965,127.09626,37.42995,127.0961,37.42989,127.09597
586,4,0,0,7,0,0,0,0,0,37.43033,127.09619,37.43002,127.09633,37.43005,127.09647
586,4,0,1,4,0,0,0,0,0,37.43026,127.09596,37.42996,127.09609,37.42985,127.09615
587,1,0,0,6,0,0,0,0,0,37.43042,127.09937,37.43045,127.09897,37.43044,127.09882
587,1,0,1,2,0,0,0,0,0,37.43023,127.09856,37.43026,127.09897,37.43025,127.09911
587,2,0,0,5,0,0,0,0,0,37.43042,127.09854,37.43045,127.09894,37.43057,127.09895
587,3,0,0,7,0,0,0,0,0,37.43068,127.09909,37.43035,127.09908,37.43034,127.09923
588,1,0,0,6,0,0,0,0,0,37.43024,127.1011,37.43032,127.10071,37.43033,127.10056
588,1,0,1,2,0,0,0,0,0,37.43016,127.10026,37.43012,127.10067,37.4301,127.10081
588,2,0,0,5,0,0,0,0,0,37.43035,127.10029,37.43032,127.10069,37.43044,127.10073
588,2,0,1,1,0,0,0,0,0,37.43005,127.10104,37.43013,127.10065,37.43001,127.10067
588,3,0,0,7,0,0,0,0,0,37.43051,127.1009,37.4302,127.1008,37.43017,127.10094
588,3,0,1,4,0,0,0,0,0,37.43056,127.10066,37.43025,127.10056,37.43013,127.10058
588,4,0,1,3,0,0,0,0,0,37.42989,127.10062,37.43021,127.10056,37.43022,127.10041
588,4,0,0,8,0,0,0,0,0,37.42992,127.10086,37.43024,127.1008,37.43035,127.10084
589,1,0,1,4,0,0,0,0,0,37.44337,127.15048,37.44319,127.15082,37.44313,127.15094
589,1,0,0,8,0,0,0,0,0,37.44318,127.1513,37.44335,127.15096,37.44342,127.15083
589,2,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
589,2,0,0,7,0,0,0,0,0,37.44354,127.15063,37.44335,127.15096,37.44344,127.15105
590,1,0,0,6,0,0,0,0,0,37.44387,127.15002,37.44406,127.14969,37.44412,127.14956
590,1,0,1,2,0,0,0,0,0,37.44407,127.1492,37.4439,127.14955,37.44383,127.14967
590,2,0,0,6,0,0,0,0,0,37.44387,127.15002,37.44406,127.14969,37.44412,127.14956
590,2,0,1,2,0,0,0,0,0,37.44407,127.1492,37.4439,127.14955,37.44383,127.14967
590,3,0,0,5,0,0,0,0,0,37.44424,127.14934,37.44406,127.14968,37.44415,127.14978
590,3,0,1,1,0,0,0,0,0,37.44371,127.14987,37.4439,127.14954,37.44381,127.14944
590,4,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
590,4,0,0,7,0,0,0,0,0,37.44415,127.14998,37.44391,127.1497,37.44384,127.14982
591,1,0,0,8,0,0,0,0,0,37.4447,127.15063,37.44493,127.15091,37.44502,127.15101
591,1,0,1,4,0,0,0,0,0,37.44531,127.15101,37.44507,127.15073,37.44498,127.15063
591,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
592,1,0,0,6,0,0,0,0,0,37.44472,127.1484,37.4449,127.14805,37.44497,127.14793
592,1,0,1,2,0,0,0,0,0,37.44492,127.14758,37.44473,127.14792,37.44467,127.14804
592,2,0,1,2,0,0,0,0,0,37.44492,127.14758,37.44473,127.14792,37.44467,127.14804
592,2,0,0,6,0,0,0,0,0,37.44472,127.1484,37.4449,127.14805,37.44497,127.14793
592,3,0,1,1,0,0,0,0,0,37.44456,127.14826,37.44473,127.14792,37.44463,127.14785
592,3,0,0,5,0,0,0,0,0,37.44508,127.14772,37.4449,127.14806,37.44498,127.14816
592,4,0,1,4,0,0,0,0,0,37.44511,127.14819,37.44489,127.1479,37.44478,127.14783
592,4,0,0,8,0,0,0,0,0,37.44448,127.14791,37.44477,127.1481,37.44485,127.1482
593,1,0,0,8,0,0,0,0,0,37.4463,127.14954,37.44662,127.14953,37.44674,127.14952
593,1,0,1,4,0,0,0,0,0,37.44693,127.14924,37.44661,127.14928,37.44649,127.14929
593,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
594,1,0,0,6,0,0,0,0,0,37.44549,127.14697,37.44567,127.14664,37.44575,127.14652
594,1,0,1,2,0,0,0,0,0,37.44572,127.14617,37.44551,127.14649,37.44545,127.14661
594,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
595,1,0,1,4,0,0,0,0,0,37.44801,127.14356,37.44775,127.1438,37.44766,127.14389
595,1,0,0,8,0,0,0,0,0,37.44762,127.14425,37.44787,127.144,37.44797,127.14391
595,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
596,1,0,0,8,0,0,0,0,0,37.44851,127.1434,37.44877,127.14316,37.44886,127.14307
596,1,0,1,3,0,0,0,0,0,37.44839,127.1432,37.44865,127.14296,37.44861,127.14282
596,2,0,0,8,0,0,0,0,0,37.44851,127.1434,37.44877,127.14316,37.44886,127.14307
596,2,0,1,4,0,0,0,0,0,37.44891,127.14272,37.44865,127.14295,37.44856,127.14304
596,3,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
596,3,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
596,4,0,1,1,0,0,0,0,0,37.44876,127.14348,37.44862,127.14311,37.44852,127.1432
596,4,0,0,5,0,0,0,0,0,37.44869,127.14263,37.4488,127.14301,37.4489,127.14293
597,1,0,1,2,0,0,0,0,0,37.44929,127.14327,37.44946,127.14361,37.44952,127.14374
597,1,0,0,6,0,0,0,0,0,37.4498,127.14383,37.44962,127.14348,37.44956,127.14336
597,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
598,1,0,0,8,0,0,0,0,0,37.44916,127.14281,37.44942,127.14257,37.44953,127.1425
598,1,0,1,4,0,0,0,0,0,37.4496,127.14216,37.44932,127.14236,37.44922,127.14245
598,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
599,1,0,0,6,0,0,0,0,0,37.44466,127.12904,37.44455,127.12866,37.44451,127.12852
599,1,0,1,2,0,0,0,0,0,37.44425,127.12836,37.44436,127.12874,37.44441,127.12888
599,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
600,1,0,0,6,0,0,0,0,0,37.44555,127.13202,37.44545,127.13164,37.4454,127.1315
600,1,0,1,2,0,0,0,0,0,37.44514,127.13134,37.44526,127.13172,37.4453,127.13186
600,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
601,1,0,0,6,0,0,0,0,0,37.4458,127.1329,37.44569,127.13252,37.44565,127.13238
601,1,0,1,2,0,0,0,0,0,37.4454,127.13222,37.4455,127.1326,37.44554,127.13274
601,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
602,1,0,0,6,0,0,0,0,0,37.44685,127.13645,37.44673,127.13607,37.44669,127.13593
602,1,0,1,2,0,0,0,0,0,37.44643,127.13578,37.44655,127.13616,37.44659,127.13629
602,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
603,1,0,0,6,0,0,0,0,0,37.44719,127.13757,37.44708,127.13718,37.44704,127.13705
603,1,0,1,2,0,0,0,0,0,37.44677,127.13689,37.44689,127.13727,37.44693,127.13741
603,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
604,1,0,0,6,0,0,0,0,0,37.4477,127.13931,37.44759,127.13893,37.44755,127.13879
604,1,0,1,2,0,0,0,0,0,37.44729,127.13863,37.4474,127.13902,37.44744,127.13915
604,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
605,1,0,0,6,0,0,0,0,0,37.44818,127.14096,37.44807,127.14058,37.44803,127.14044
605,1,0,1,2,0,0,0,0,0,37.44777,127.14028,37.44788,127.14067,37.44792,127.1408
605,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
605,3,0,0,8,0,0,0,0,0,37.44772,127.1409,37.44801,127.14074,37.44813,127.14069
648,3,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
648,4,0,1,1,0,0,0,0,0,37.45045,127.12702,37.45047,127.12661,37.45035,127.12662
649,1,0,0,8,0,0,0,0,0,37.4532,127.12665,37.45352,127.12664,37.45364,127.12663
649,1,0,1,4,0,0,0,0,0,37.45384,127.12637,37.45351,127.12639,37.4534,127.1264
649,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
650,1,0,1,4,0,0,0,0,0,37.45658,127.12608,37.45626,127.12617,37.45615,127.12618
650,1,0,0,8,0,0,0,0,0,37.45597,127.12644,37.45629,127.12641,37.4564,127.12638
650,2,0,0,7,0,0,0,0,0,37.45662,127.12633,37.4563,127.12641,37.45632,127.12656
650,2,0,1,4,0,0,0,0,0,37.45658,127.12608,37.45626,127.12617,37.45615,127.12618
650,3,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
650,3,0,1,1,0,0,0,0,0,37.45624,127.12671,37.45618,127.12631,37.45607,127.12632
651,1,0,0,8,0,0,0,0,0,37.45943,127.12597,37.45976,127.12597,37.45988,127.12597
651,1,0,1,4,0,0,0,0,0,37.46009,127.12573,37.45976,127.12572,37.45965,127.12572
651,2,0,1,3,0,0,0,0,0,37.45944,127.12572,37.45976,127.12572,37.45978,127.12558
651,2,0,0,7,0,0,0,0,0,37.46008,127.12598,37.45976,127.12597,37.45975,127.12612
651,3,0,1,1,0,0,0,0,0,37.45965,127.12625,37.45966,127.12584,37.45954,127.12584
651,3,0,0,6,0,0,0,0,0,37.45984,127.12626,37.45986,127.12585,37.45988,127.12571
651,4,0,1,2,0,0,0,0,0,37.45971,127.12543,37.45966,127.12583,37.45966,127.12598
651,4,0,0,5,0,0,0,0,0,37.45991,127.12546,37.45986,127.12587,37.45998,127.12587
652,1,0,0,6,0,0,0,0,0,37.46192,127.12985,37.46195,127.12945,37.46196,127.1293
652,1,0,1,2,0,0,0,0,0,37.46177,127.12902,37.46175,127.12943,37.46174,127.12957
652,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
653,1,0,1,4,0,0,0,0,0,37.46578,127.12619,37.46545,127.12616,37.46534,127.12615
653,1,0,0,8,0,0,0,0,0,37.46512,127.12638,37.46544,127.12641,37.46556,127.12642
653,2,0,0,8,0,0,0,0,0,37.46512,127.12638,37.46544,127.12641,37.46556,127.12642
653,2,0,1,4,0,0,0,0,0,37.46578,127.12619,37.46545,127.12616,37.46534,127.12615
653,3,0,1,4,0,0,0,0,0,37.46578,127.12619,37.46545,127.12616,37.46534,127.12615
653,3,0,0,7,0,0,0,0,0,37.46576,127.12644,37.46544,127.12641,37.46544,127.12656
653,4,0,1,1,0,0,0,0,0,37.46533,127.12669,37.46535,127.12628,37.46523,127.12627
653,4,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
654,1,0,0,6,0,0,0,0,0,37.43998,127.12187,37.44008,127.12149,37.44012,127.12135
654,1,0,1,2,0,0,0,0,0,37.44,127.12102,37.43989,127.12141,37.43986,127.12154
654,2,0,1,1,0,0,0,0,0,37.43979,127.12179,37.43989,127.12141,37.43978,127.12139
654,3,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
654,3,0,1,3,0,0,0,0,0,37.43967,127.12128,37.44,127.12132,37.44004,127.12119
655,1,0,1,2,0,0,0,0,0,37.43942,127.12395,37.43942,127.12436,37.43942,127.12451
655,1,0,0,6,0,0,0,0,0,37.43961,127.12477,37.43962,127.12436,37.43962,127.12421
655,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
656,1,0,0,6,0,0,0,0,0,37.4396,127.12629,37.4396,127.12589,37.4396,127.12574
656,1,0,1,2,0,0,0,0,0,37.43941,127.12548,37.4394,127.12588,37.4394,127.12603
656,2,0,0,5,0,0,0,0,0,37.43961,127.12548,37.4396,127.12589,37.43972,127.12588
656,2,0,1,1,0,0,0,0,0,37.43941,127.12629,37.4394,127.12589,37.43929,127.1259
656,3,0,1,4,0,0,0,0,0,37.43982,127.12575,37.4395,127.12576,37.43938,127.12577
656,3,0,0,7,0,0,0,0,0,37.43983,127.12599,37.43951,127.12601,37.43951,127.12616
656,4,0,1,3,0,0,0,0,0,37.43917,127.12579,37.4395,127.12576,37.4395,127.12562
